timestamp,tweet
2020-02-07 09:00:32,Vodafone services down in many parts of Bangalore. @VodafoneIN please resolve the issue asap. #Bengaluru #vodafone
2020-02-07 08:59:16,RT @Anand1vm: @VodafoneIN not working in Bangalore... 100+ people landed here at #Indiranagar #Vodafone office... #VodafoneDown https://t.c…
2020-02-07 08:58:50,@VodafoneIN not working in Bangalore... 100+ people landed here at #Indiranagar #Vodafone office... #VodafoneDown https://t.co/EEFR85WG7N
2020-02-07 08:58:33,Trying since morning to catch the Vodafone internet connection. Since 2 PM it's showing NO SERVICE. Also went on ai… https://t.co/T5LB6XyRUS
2020-02-07 08:56:40,"RT @HarshaN97352274: #vodafone no signal......????
No Net work at all waht happen???!!!"
2020-02-07 08:56:06,RT @alex_ranji: Is it just me or is there any issue with the vodafone network in Bengaluru? I am not getting any signal!  #Vodafone #vodafo…
2020-02-07 08:55:54,"#vodafone no signal......????
No Net work at all waht happen???!!!"
2020-02-07 08:55:29,"RT @WOWEvents: The weekend is an excellent time to reflect. Isn’t it? 
https://t.co/kSEpN6VODE

#WOWLandOfWonders #WOWEvents #NOWISWOW #Eve…"
2020-02-07 08:54:35,@VodafoneIN is currently down. Multiple reports. @downdetector #Vodafone #VodafoneIndia
2020-02-07 08:53:47,Facing some heavy network issues @VodafoneIN in #Bengaluru Do resolve this as soon as possible :/ #Vodafonedown… https://t.co/HLW80kBY7T
2020-02-07 08:52:50,"RT @alex_ranji: Hi @VodafoneIN , we are not receiving any signals on our phones. Is there any network issue with #vodafone? Please update u…"
2020-02-07 08:49:48,"Hi @VodafoneIN , we are not receiving any signals on our phones. Is there any network issue with #vodafone? Please… https://t.co/CieBBaY4T3"
2020-02-07 08:46:32,"@Idea looks like the complete network down in e-city area bangalore.
#vodafone #idea #adityabrila @AdityaBirlaGrp"
2020-02-07 08:46:23,"Thanks to @VodafoneIN,  #Bengaluru has the potential to become completely dust free. Because #Vodafone sucks here. #fb"
2020-02-07 08:45:27,Is it just me or is there any issue with the vodafone network in Bengaluru? I am not getting any signal!  #Vodafone… https://t.co/khGk5W1pVi
2020-02-07 08:44:27,#Vodafone Network Down Yet Again for Several Users     https://t.co/HBuRzlzksF
2020-02-07 08:43:24,"@NimeshBaranwal Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/xdrBu2591l"
2020-02-07 08:42:36,"The guy is standing net to me with his phone in his hand and with visible full #network
#Vodafone : This phone no d… https://t.co/mTN5LAnXd1"
2020-02-07 08:41:42,@VodafoneIN today last day of #Vodafone in India ?? decided to shutdown ??
2020-02-07 08:40:29,RT @soumya_awesome: #Vodafone Is it true ? I can't make a call for next 2 hours now. https://t.co/ZHAnO1HInm
2020-02-07 08:40:24,RT @soumya_awesome: #Vodafone Is it true ? I can't make a call for next 2 hours now. https://t.co/ZHAnO1HInm
2020-02-07 08:40:20,RT @soumya_awesome: #Vodafone Is it true ? I can't make a call for next 2 hours now. https://t.co/ZHAnO1HInm
2020-02-07 08:29:48,#Vodafone Is it true ? I can't make a call for next 2 hours now. https://t.co/ZHAnO1HInm
2020-02-07 08:27:56,#vodafone No Network since 30 mins. What's going on?? #Vodafonedown
2020-02-07 08:18:08,"Pathetic Vodafone connection. Call gets dropped every 2-3 minutes, signal gets off any time. Once it used to the be… https://t.co/ln3Luvrfia"
2020-02-07 08:10:28,"@Satyam_great Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/hOVh2BG0kl"
2020-02-07 08:06:33,SmartWorld News Podcast – 06 febbraio 2020#pcexpander #cybernews #android #samsung #lg #nokia #huawei #honor… https://t.co/UOVlgkRQOn
2020-02-07 08:05:40,#Vodacom Group to take over management of #Vodafone Ghana in April https://t.co/SXkfpYP43J
2020-02-07 07:37:17,"@itsrohhit Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/KnUpVdHQFJ"
2020-02-07 07:22:06,"@prashamparikh Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/DdG0x6eKMO"
2020-02-07 07:16:10,"Vodafone Hiring Trainee
Apply Now - https://t.co/Dmzk9Oc7mK
.
.
.
.
.
@vodafoneindia #jobhunt #vodafone #jobnews… https://t.co/7HwCyJhxjH"
2020-02-07 06:52:30,"The weekend is an excellent time to reflect. Isn’t it? 
https://t.co/kSEpN6VODE

#WOWLandOfWonders #WOWEvents… https://t.co/PmAm6Xv6Wi"
2020-02-07 06:51:54,"@salahuddin_786 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/HSmds1VcAz"
2020-02-07 06:41:51,"Vodafone Customer care se call b nahi aaya or msg aaya he 
""Hello. In response to your complaint no 2537199138 we w… https://t.co/JF7bOXsCu4"
2020-02-07 06:40:31,"@ankitav2611 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/sj8139ssUS"
2020-02-07 06:28:26,"@mixdev Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/895H7ybNKD"
2020-02-07 06:09:21,"Now after facing so many issues with you @VodafoneIN, I think that it's time to shift to some other operator. Since… https://t.co/0pUdNS6bAx"
2020-02-07 05:54:28,"@NiteshMohanty7 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/XvrYZ6goMM"
2020-02-07 05:40:53,"@misscahn Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/D3vlgIbWyq"
2020-02-07 04:16:34,"#vodafone 
It's your 4G , biggest joke on you.
Improve your services. 
Lots of call drop, no clear voice, all the t… https://t.co/dQRBjVGH4K"
2020-02-07 03:59:04,"@JioCare If I'm having yearly Jio plan, why can't I use one day international roaming?? 
Your chat support on myjio… https://t.co/QJ3Nduf8Ne"
2020-02-07 03:17:05,"#worst #Vodafone #CustomerService line holds more than 15 minutes, people don't respect time... just for simple query...#unprofessional"
2020-02-07 02:47:45,"@VodafoneIN Facing severe QoS issues on #Vodafone indoors at our residence in Patiala (Punjab).
Voice calls are unc… https://t.co/FzsBLDLuCF"
2020-02-07 02:45:53,"@HemanthBilla9 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/xdmvOKpDC8"
2020-02-07 02:21:07,"When will 5G mobile network start in Fiji.
#digicel #vodafone @VodafoneFJ @DigicelFiji1 https://t.co/oiI3EjRoFr"
2020-02-07 02:12:15,"Guess you can’t continue with an Idea whose time has gone. 
| #Vodafone Idea to drop brand #Idea from postpaid serv… https://t.co/aNva0TQheD"
2020-02-07 02:01:55,"@tripta02 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/IXNz5Xlchz"
2020-02-07 01:29:56,"https://t.co/jEqROseYCl

European telecommunications company Vodafone has decided to ban the use of Huawei technolo… https://t.co/01WprjOeCC"
2020-02-07 01:07:32,"❤️ to @vodafoneis because The fastest ISP

Vodafone in Iceland: speed, performance, outages and user reviews
👉… https://t.co/vheVB4nyJH"
2020-02-07 00:30:19,"Checkout this Manchester Utd Home Shirt 2002/04 (Medium Mens)!

Buy Now - https://t.co/cQsjlaxbEH

#2002/04… https://t.co/YF38vqz9Gu"
2020-02-06 23:14:10,"Here we go again! #Internet Mal wieder weg
#Vodafone"
2020-02-06 23:02:51,Australian #Telco undertakes crucial restructuring of senior management | read: https://t.co/9ZlIl95AiN | #Asia… https://t.co/QQAEJZttrs
2020-02-06 21:54:37,"RT @DomainGang: VDF(.)com : #Vodafone Spain let aged three letter #domain drop! 

https://t.co/KzzPS2565A

#lll #domains #lllCOM #dropcatch…"
2020-02-06 21:52:47,"RT @DuckTalesW00H00: Vodafone, the world’s second largest mobile operator, will remove equipment made by Huawei from the sensitive core of…"
2020-02-06 21:49:08,"VDF(.)com : #Vodafone Spain let aged three letter #domain drop! 

https://t.co/KzzPS2565A

#lll #domains #lllCOM #dropcatch #VDF"
2020-02-06 21:34:48,"RT @DamianPDavis: Personally I think @VodafoneUK is the best but it’s always close between them and @ee for top spot, however one thing all…"
2020-02-06 21:32:03,"Vodafone, the world’s second largest mobile operator, will remove equipment made by Huawei from the sensitive core… https://t.co/0v9qThZ9Ld"
2020-02-06 21:20:54,"@Brownboisohel Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/P1InczTSkk"
2020-02-06 21:17:54,"@i_m_Abd Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/EkDZVbVfVy"
2020-02-06 21:16:55,"@shreeha12 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/2n8hQDD0cE"
2020-02-06 20:47:36,"RT @AnonScan: Vodafone to remove Huawei from core of European network.

#Vodafone will remove #Huawei technology from the core of its Europ…"
2020-02-06 20:05:54,"@RanjanK50423468 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/TrQYlsCcNw"
2020-02-06 19:44:28,"@vodafoneNZ Many of your customers have adult children visiting over the holidays. They gulp data. Here in Kaitaia,… https://t.co/cGEp93Kbvw"
2020-02-06 19:23:57,RT @catherinedowlan: Big shout out to #vodafone 😡who’ve just charged me extra for phone usage when my daughter who shares data with me can’…
2020-02-06 19:23:30,RT @paro_nair: #Vodafone frauds are hitting a new low. They have been taking away money from my account for the past 3 years which sums up…
2020-02-06 19:23:15,RT @paro_nair: #vodafone is a complete FRAUD ! Making fake bills and billing to non existent numbers’ and having a BUNCH of idiots for thei…
2020-02-06 19:07:35,RT @Kreacher10: #Vodafone shifts all postpaid customers to Vodafone RED brand via @BGRIndia https://t.co/4yVo9zWcVu
2020-02-06 18:39:55,Vodafone Will Remove Huawei From Core European Networks https://t.co/n6fprNYOAS #Vodafone #techeurope https://t.co/gTFEg1yhxG
2020-02-06 18:32:08,"@professormurali Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/sE5JUtwS9I"
2020-02-06 18:09:53,"@MDShaha17486461 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/A6iHFc3DUG"
2020-02-06 18:08:53,"@Manisha777cm Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/WHGdFl5QP9"
2020-02-06 17:59:44,#Vodafone shifts all postpaid customers to Vodafone RED brand via @BGRIndia https://t.co/4yVo9zWcVu
2020-02-06 17:55:13,"MORE GOOD NEWS

Following UK example, EU to restrict Huawei impact.

Another win for @realDonaldTrump

#Vodafone to… https://t.co/vPOzTTjD1H"
2020-02-06 17:52:13,RT @bhanu3004: My number is deactivated by #vodafoneidea #Vodafone stating invalidity of documentation after 4 years.I ported my number fro…
2020-02-06 17:50:29,@BosnaIrska @VodafoneIreland #Vodafone are a disgrace #Vodafone ireland dont give a flying  flamingo about their customers
2020-02-06 17:49:20,RT @kkarnik4: @VodafoneIN I have no patience left now. #Vodafone just let me know are you guys going to refund my money or not? If not I ha…
2020-02-06 17:46:49,@offtheball @VodafoneIreland There is increasing unhappiness with #Vodafone #Vodafone ireland dont give a flying  f… https://t.co/ddS6pNyNmV
2020-02-06 17:44:52,"RT @theprophetv: The #MentalHealthMafia wants you to talk. Start singing like a canary. Then, they'll start #datamining you for ""pre-crime""…"
2020-02-06 17:44:05,"@VodafoneIN i have faceing past 2 hour network issue in my area,,, kindly do something i am from Coimbatore distric… https://t.co/IS7diiRWJy"
2020-02-06 17:43:58,"The #MentalHealthMafia wants you to talk. Start singing like a canary. Then, they'll start #datamining you for ""pre… https://t.co/N3JqZ1HqDI"
2020-02-06 17:42:23,@ISPCCChildline @VodafoneIreland @CommunityFound Ok but #Vodafone ireland dont give a flying  flamingo about their customers
2020-02-06 17:41:51,@niamhblighe @VodafoneIreland #Vodafone ireland dont give a flying  flamingo about their customers
2020-02-06 17:24:56,"Love how when you hit 'Get code' you get an hour to be fucked moving with this mob, that's not freedom.

#Vodafone… https://t.co/1FYaN1hRt1"
2020-02-06 17:21:55,"@Sandeep48776684 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/8S5WXCiCCp"
2020-02-06 17:19:53,"@_SachinVarshney Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/FVrSFQCOGz"
2020-02-06 17:15:57,"RT @HuaweiFacts: Any caps on #Huawei’s market share in Europe would be restrictive for all vendors and customers, causing long delays in #5…"
2020-02-06 17:07:20,@timo_hunt Vodafone Spain stoled me a lot of money. Does vodafone do the same in all countries? #robafone #vodafone
2020-02-06 17:01:57,Please remove the cell phone towers from this location  #cellphonetower #media #Coimbatore #Trai #Airtel #vodafone… https://t.co/YlyOur3aWo
2020-02-06 17:00:54,"@Hashir0555khan Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/v0tsNQBV2a"
2020-02-06 16:57:25,Vodafone to rip Huawei kit out of core European network #Vodafone #huawei  https://t.co/SoqdsfkItx
2020-02-06 16:20:54,"@mansing2792 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/Xix4Qhkdo9"
2020-02-06 16:15:56,"Are you sure it's high Speed 4G ? huh!
@VodafoneIN #vodafoneyu #vodafone https://t.co/C2NaOp5bL1"
2020-02-06 15:56:15,@VodafoneIN I have no patience left now. #Vodafone just let me know are you guys going to refund my money or not? I… https://t.co/XNa7X7leld
2020-02-06 15:47:27,"@anfuman Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/7v0cI5HLI4"
2020-02-06 15:38:34,"RT @AuthenticSpark1: Beauties ❤️❤️❤️❤️.. 

Available in sizes 39-45 

Dm @AuthenticSpark1 
Call/Whatsapp 0240644906

#BobMarley75 #medikal…"
2020-02-06 15:32:01,"Speed report for the second half of 2019 shows #EE ahead of rivals, although #Vodafone are nipping at their heels i… https://t.co/GS22YQcn88"
2020-02-06 15:30:22,"GAME WON

IF YOU ARE INTERESTED IN OUR FIXED MATCH TODAY

CALL OR WHATSAPP +2348176784291

#WHOISBIGDRAGON… https://t.co/lTPOqPrIvg"
2020-02-06 15:17:42,"In this world heritage location, @vodafone_de explains the future of digitalization - no longer sell drilling machi… https://t.co/QE1auBSElp"
2020-02-06 15:15:26,"@saravananpalva Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/vgbXKpTV2N"
2020-02-06 15:13:31,"@NNIISSHHAANNT Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/aj2Yds41ps"
2020-02-06 15:13:31,"@KohliGurjyot Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/yV9LWCryf6"
2020-02-06 15:08:27,"@official2anurag Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/pJSTRirMq0"
2020-02-06 15:06:28,"@sajidcomplaints Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/9eHhUHIBuQ"
2020-02-06 14:52:18,Vodafone Idea to drop brand 'Idea' from postpaid services  https://t.co/iS9pC0PYV2 #Vodafone
2020-02-06 14:36:13,"RT @AnonScan: Vodafone to remove Huawei from core of European network.

#Vodafone will remove #Huawei technology from the core of its Europ…"
2020-02-06 14:36:06,All set for #InternetSafetyDay (Tuesday 11th February) next week with some great new books to use with the children… https://t.co/InBuAieHPO
2020-02-06 14:25:50,"Future Together 🤝🙂
.
.
.
.
.
#adobe #photoshop #ps #adobephotoshop #illustrator #adobeillustrator #maxon #c4D… https://t.co/RpgKNR76HB"
2020-02-06 14:23:58,"RT @AuthenticSpark1: Beauties ❤️❤️❤️❤️.. 

Available in sizes 39-45 

Dm @AuthenticSpark1 
Call/Whatsapp 0240644906

#BobMarley75 #medikal…"
2020-02-06 14:13:05,"@VodafoneIN That's why I  m telling that others companies providing such service,  so why #Vodafone can't ?"
2020-02-06 14:08:02,"✍️...

@airtelindia @Airtel_Presence, View the attachment 👇 Pls.

@VodafoneIN @Idea @reliancejio @bsnl_tt… https://t.co/rjEerrvKWJ"
2020-02-06 14:06:29,@VodafoneIN No if they worked ever this issue would gone for long. All #Vodafone team is doing is just registering… https://t.co/sfI5AGEmeM
2020-02-06 14:03:41,@VodafoneIN all other telecom companies giving free hello tune to their customers. We are still waiting for this. W… https://t.co/BmOIyfbSVf
2020-02-06 14:01:33,"RT @HuaweiFacts: Any caps on #Huawei’s market share in Europe would be restrictive for all vendors and customers, causing long delays in #5…"
2020-02-06 13:58:55,"@bhawanisinghtt Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/hAXwUOjtYy"
2020-02-06 13:56:18,"RT @AuthenticSpark1: Beauties ❤️❤️❤️❤️.. 

Available in sizes 39-45 

Dm @AuthenticSpark1 
Call/Whatsapp 0240644906

#BobMarley75 #medikal…"
2020-02-06 13:46:21,"Beauties ❤️❤️❤️❤️.. 

Available in sizes 39-45 

Dm @AuthenticSpark1 
Call/Whatsapp 0240644906

#BobMarley75… https://t.co/uprpEtdcGy"
2020-02-06 13:44:50,@VodafoneIN Now I lost all my hopes #Vodafone you guys are liers and don't want to resolve network issue. So just r… https://t.co/i87hyDsPru
2020-02-06 13:42:53,RT @DailyNewsEgypt: Egyptian law obliges #STC to present MTO for 100% of #Vodafone Egypt https://t.co/hAZq0V1fRN
2020-02-06 13:41:28,Egyptian law obliges #STC to present MTO for 100% of #Vodafone Egypt https://t.co/hAZq0V1fRN
2020-02-06 13:23:05,"So the countdown have started for closure of @VodafoneIN starting with consolidation of postpaid services.
Bad time… https://t.co/NY3stmTHAD"
2020-02-06 13:17:57,"@iinads Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if… https://t.co/L88KKvSJ5O"
2020-02-06 13:08:59,#Vodafone Please improve your network @VodafoneIN
2020-02-06 13:02:33,#vodafone you r d best
2020-02-06 13:02:20,@vodafoneIN #vodafone in the town
2020-02-06 13:02:13,@vodafoneIN #vodafone this netwrk is the best network
2020-02-06 12:30:28,"🏙️ Adieu à l'Europe 🌃 

@GarryWhite looks at the market-moving events that have shaped equity markets last week, in… https://t.co/x5GQDLj5lm"
2020-02-06 12:29:57,"💘Don't miss a moment with your loved one on Valentine's Day!💞

💖 Keep the distance short with… https://t.co/5mKt0jklJi"
2020-02-06 12:24:37,"@VodafoneUK waited in all day for an engineer who didn't arrive, repeatedly trying to get support over a 2 week per… https://t.co/svpIFJhBaK"
2020-02-06 12:20:51,"@SocialJake89 @fiorifan ISPs should be paying for it, as well as the big companies profiting from internet #google… https://t.co/R9WDp9OWVI"
2020-02-06 12:19:24,"RT @AnonScan: Vodafone to remove Huawei from core of European network.

#Vodafone will remove #Huawei technology from the core of its Europ…"
2020-02-06 12:14:12,This is legit.... @fixedgolden1 has really been of good help to me this year. I'd be a bad person if I don't share… https://t.co/F9EcZbgbx0
2020-02-06 12:13:55,"RT @bestodd9: GAME WON

IF YOU ARE INTERESTED IN OUR FIXED MATCH TODAY

CALL OR WHATSAPP +2348176784291

#WHOISBIGDRAGON #bokorbokor #foacc…"
2020-02-06 12:09:11,#Vodafone shifts all postpaid customers to #VodafoneRED brand https://t.co/aWnCV21U5b https://t.co/ovjeYvcFwP
2020-02-06 12:06:08,"Thank you #Vodafone for my #tesco lunch voucher as a loyalty reward! Nice to have a treat, even nicer to pass it on… https://t.co/guKUZjfQ5u"
2020-02-06 12:05:39,"RT @VodafoneBiz: As #Vodafone turns 35, take a look into the past with us and see who made the first phone call through our #network via @V…"
2020-02-06 11:52:51,"GAME WON

IF YOU ARE INTERESTED IN OUR FIXED MATCH TODAY

CALL OR WHATSAPP +2348176784291

#WHOISBIGDRAGON… https://t.co/d6IRP5uS5g"
2020-02-06 11:50:43,Well played @Betinkk Thanks for this Winning. It's always like a tradition here after subscribing to your fixed odd… https://t.co/rvayyOfCOB
2020-02-06 11:49:50,"You won't stop hearing my praises @Betinkk your games have brought me lots of fortunes, trusting your games was rea… https://t.co/XVMY5vvjXt"
2020-02-06 11:45:53,Dr Kweku Oteng Hasn't Married 5th Wife- 'PRO' Gloria Sarfo Says https://t.co/vjzHazpHX4 #kwekuoteng #akuagmb… https://t.co/t0HB2M3YPt
2020-02-06 11:38:49,"@PlatinaRamanand Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/T0sgbaQI14"
2020-02-06 11:30:01,Vodafone warns of delayed 5G rollout if EU follows the UK's lead on caps on Huawei kit. It already uses it in its c… https://t.co/5qpIXBQiBm
2020-02-06 11:20:28,RT @PubAffairsEU: #Tech: #Vodafone to remove #Huawei from core European networks. Move will cost €200m but have limited financial impact on…
2020-02-06 11:09:12,RT @PubAffairsEU: #Tech: #Vodafone to remove #Huawei from core European networks. Move will cost €200m but have limited financial impact on…
2020-02-06 11:06:10,"Latest Updates:-
#PSU #Vodafone 

Visit our Website: https://t.co/BIXscFIxSD
Contact Our Consultants:… https://t.co/PvudY76L3n"
2020-02-06 11:04:31,"RT @GizmodoUK: Vodafone's Unlimited Data advert banned for not being clear about speed limits
#Vodafone #ASA #falseadvertising 
https://t.c…"
2020-02-06 11:00:20,"Vodafone's Unlimited Data advert banned for not being clear about speed limits
#Vodafone #ASA #falseadvertising… https://t.co/wgjGfyguqB"
2020-02-06 10:55:51,"RT @AnonScan: Vodafone to remove Huawei from core of European network.

#Vodafone will remove #Huawei technology from the core of its Europ…"
2020-02-06 10:55:40,"Throwback to our Marigold collection, this year will see more collections and designs from us, we will always give… https://t.co/tMrp7k29q7"
2020-02-06 10:55:21,#Tech: #Vodafone to remove #Huawei from core European networks. Move will cost €200m but have limited financial imp… https://t.co/57LftzHPh7
2020-02-06 10:52:29,"RT @AnonScan: Vodafone to remove Huawei from core of European network.

#Vodafone will remove #Huawei technology from the core of its Europ…"
2020-02-06 10:52:23,RT @cvandeneede: #vodafone #D&amp;I employee journey map #meritsummit https://t.co/G6Ahbq5Dro
2020-02-06 10:51:10,"RT @AnonScan: Vodafone to remove Huawei from core of European network.

#Vodafone will remove #Huawei technology from the core of its Europ…"
2020-02-06 10:50:45,#vodafone #D&amp;I employee journey map #meritsummit https://t.co/G6Ahbq5Dro
2020-02-06 10:48:48,"@Deepaklamba07 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/EYSvaFQTkr"
2020-02-06 10:48:43,"@VodafoneIN did top up and validity both, still not able to use your service. Still getting voice message that my n… https://t.co/Lu6QXtSUlF"
2020-02-06 10:38:33,"@lal12488 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/LAqOSMO2VY"
2020-02-06 10:38:31,"@Ankur_BHARAT Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/2Mw2XFYc4d"
2020-02-06 10:30:29,Well done #vodafone for the phone for legend #speedomick https://t.co/PzPi6hr9jg
2020-02-06 10:27:59,"@MohitPrashar16 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back t… https://t.co/kpNNwBAYva"
2020-02-06 10:05:22,"Idea dropped, all postpaid users to come under #Vodafone RED brand now #Telecom #Mobile ; is Vodafone finally awake… https://t.co/nz4aUloWBz"
2020-02-06 09:58:41,"On the left is @Vodafone_CZ its service is more expensive than @VodafoneUK service, on the right. BTW signal level… https://t.co/gjaT1r3U7Q"
2020-02-06 09:55:53,"@BangaKimaya Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/SCNoZDv9y9"
2020-02-06 09:54:53,#Vodafone reed the quora question why does @VodafoneIN automatically activate value added services and deduct money… https://t.co/AFGUtvVNlI
2020-02-06 09:51:08,"@MatinSk92379523 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back… https://t.co/SLlcOFOtD8"
2020-02-06 09:47:05,What a shame @VodafoneIN stealing money from our balance... activating some game portal service and deducting money… https://t.co/YEiHky1rAo
2020-02-06 09:46:23,"PEPs is also available on IOS.. Click on the link below to download directly..
https://t.co/qnIuKGUP0y
and for our… https://t.co/xdcCITbXIP"
2020-02-06 09:46:18,"@Sumit42006 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/FpFugUk9Lc"
2020-02-06 09:39:59,"@paperrose2k Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/Jt37D2Ppzi"
2020-02-06 09:33:52,"@SonaliKokra Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to u… https://t.co/spobF7m95D"
2020-02-06 09:06:46,"RT @EconomicTimes: #Airtel boss does not want #Vodafone Idea to shut shop.

https://t.co/xGpNQ2sdJW"
2020-02-06 09:04:02,"Vodafone to pay €200 million to strip Huawei systems out of 'core' network

https://t.co/xE7DzhSJOa

#CyberCrime… https://t.co/U1Rbd85yHm"
2020-02-06 09:02:39,"Hooray to our new partner in #Switzerland, @Sunrise_de. We don’t have to tell you what a success the #B2B kick-off… https://t.co/Hl7ziGzo0F"
2020-02-06 09:00:02,"Hooray to our new partner in #Switzerland, @Sunrise_de. We don’t have to tell you what a success the #B2B kick off… https://t.co/BVNJEwkodl"
2020-02-06 08:59:37,Have you heard? Large business and public sector customers @VodafoneUKBiz can now benefit from fantastic unlimited… https://t.co/WYUmwojkqD
2020-02-06 08:58:32,"@Siddane90 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/8Rmc7f0fvJ"
2020-02-06 08:26:51,#Vodafone 's brand Ambassador caught in a sex scandal 😜😜 https://t.co/RMLtePBmOn
2020-02-06 08:25:27,"RT @AskCandytech: Vodafone’s Nick Read Says they Won’t Invest More In Vodafone Idea. https://t.co/aHd2AFgFe5  

#telecom #Vodafone #idea #J…"
2020-02-06 08:25:15,"Vodafone’s Nick Read Says they Won’t Invest More In Vodafone Idea. https://t.co/aHd2AFgFe5  

#telecom #Vodafone… https://t.co/v9RRja4Az8"
2020-02-06 08:22:34,"@VodafoneIN global ceo after giving threats to close India operations, now ""Asking"" for some relief in form of waiv… https://t.co/mSozoFlmi0"
2020-02-06 08:17:57,"@MajUmrao Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us i… https://t.co/OnMJNykuOQ"
2020-02-06 08:14:55,Not reported in the wider media but stripping #Huawei from the core throughout Europe will cost #Vodafone €200m… https://t.co/W3ByjwxIvz
2020-02-06 08:09:01,"RT @EconomicTimes: #Airtel boss does not want #Vodafone Idea to shut shop.

https://t.co/xGpNQ2sdJW"
2020-02-06 08:06:10,SmartWorld News Podcast – 05 febbraio 2020#pcexpander #cybernews #android #samsung #lg #nokia #huawei #honor… https://t.co/cZNC8wqBZE
2020-02-06 08:01:45,"RT @EconomicTimes: #Airtel boss does not want #Vodafone Idea to shut shop.

https://t.co/xGpNQ2sdJW"
2020-02-06 08:00:43,"RT @EconomicTimes: #Airtel boss does not want #Vodafone Idea to shut shop.

https://t.co/xGpNQ2sdJW"
2020-02-06 08:00:00,"#Airtel boss does not want #Vodafone Idea to shut shop.

https://t.co/xGpNQ2sdJW"
2020-02-06 07:56:53,"@minimathur Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us… https://t.co/EvULPSS0eK"
2020-02-06 07:53:50,"@Smita81594617 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to… https://t.co/inev2FwOsV"
2020-02-06 07:52:54,"@Airtel_Presence So, it's still going on...Fuck this shit. I'm done with @airtelindia 
#airtel #vodafone #idea #bsnl https://t.co/v787W5UqNo"
2020-02-06 07:43:50,"RT @HuaweiFacts: Any caps on #Huawei’s market share in Europe would be restrictive for all vendors and customers, causing long delays in #5…"
2020-02-06 07:40:05,#Vodafone Sees EUR200 Mln Hit From Plan to Limit #Huawei Exposure in EU https://t.co/V9hO7frsaS
2020-02-06 07:28:37,"@airtelindia @GST_Council @PMOIndia @FinMinIndia @GoI_MeitY 
GST CHEATING BY #Airtel
Lacs of #Airtel #Consumers are… https://t.co/mWnzjimn0S"
