timestamp,tweet
2020-02-11 12:57:43,"@Yashraj_21 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 12:47:57,"@mighty_onsway Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 12:40:22,"RT gizbot ""Vodafone Launches Rs. 499 Prepaid Plan: Here Are The Details

#Vodafone #PrepaidPlan  #telecom 
https://t.co/1wiT2LR1Tz"""
2020-02-11 12:39:30,Is something wrong with internet services #Vodafone ? @VodafoneIN
2020-02-11 12:30:00,"Vodafone Launches Rs. 499 Prepaid Plan: Here Are The Details

#Vodafone #PrepaidPlan  #telecom 
https://t.co/3C1UaoXLff"
2020-02-11 12:27:57,"I'm often asked what it is we do, hopefully this video will help. 
If you know anyone suffering with poor mobile signal in their workplace or somewhere they visit frequently, tag them in this post? 

#poormobilesignal #vodafone #ee #o2 #signal https://t.co/Wg2sHxnEMB"
2020-02-11 12:27:02,"#vodafone are useless, they lie, cut you off on the telephone when you call.  Absolutely disgusting poor service.  Will never ever use them again and will shout from the roof tops. Not one member of their team has taken any responsibility!"
2020-02-11 12:13:27,"@pavan7799704077 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 12:11:27,"@Navaszzz Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 12:10:27,"@brown_nigga_ Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 12:07:27,"@Dhaval_21 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 12:04:41,RT @Patrick746587: @VodafoneIreland still crap download speeds following being on the phone to #Vodafone tech troubleshooting!  (8:45 pm) h…
2020-02-11 11:33:27,"@joydiponline Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 11:30:04,"Hey #idea and #Vodafone surrender your business to Mr Mukesh Ambani #jio so customers will get good network &amp; services. Whenever I  call your customer service the response I get is ""Madam apke area (Pune) main network issues hai and we are working on it!"""
2020-02-11 11:23:21,The way #vodafone network behaving these days seems no worth having on this network. Paying for a 4G plan and using a 2G network is unacceptable.
2020-02-11 11:23:21,@VodafoneIN network is too low. Frequent call drops n lowest internet speed. #dissapointed #Vodafonedown #Vodafone @VodafoneCust
2020-02-11 11:03:39,"@SanjayTotlani Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 11:02:07,"RT @VolumeLtd: #TOBi is the Vodafone Digital Assistant (much more than just a Bot!), and TOBi is hosting a 24 hour #Hackathon in the #Vodaf…"
2020-02-11 10:54:48,"#TOBi is the Vodafone Digital Assistant (much more than just a Bot!), and TOBi is hosting a 24 hour #Hackathon in the #Vodafone SkyLounge in Düsseldorf on February 28ᵗʰ!

2 of our Volume chatbot specialists will be out there to demonstrate QBox! 👋

https://t.co/dYoKKI7Rtu https://t.co/CtF0EnBeKh"
2020-02-11 10:47:27,"@dipz1087 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 10:41:02,Class 3 are thoroughly enjoying the start of Safer Internet Day. The tale of a modern day Goldilocks promoted a great discussion about social media and ‘being popular’.  #SaferInternetDay2020 #Vodafone https://t.co/mdCvzFqo09
2020-02-11 10:26:43,"@VodafoneIN Ghanta samajh mai aata hai ya nahi 
You guys are lier @VodafoneGroup
And your group ceo my read it
We do not have faith on your any statement because you guys had lied almost every time. We do not want you to put any money in my country you may leave my country
#BOYCOTT #VODAFONE"
2020-02-11 10:25:50,@VodafoneUK An @O2 aim for when #vodafone doesn’t work
2020-02-11 10:16:14,@reliancejio I’m absolutely loving the iOS integration of Jio Sim. So much detailed information under Cellular settings. You don’t get this on @VodafoneIN sim. And you support WiFi calling too! I’m so glad I ported my number from #Vodafone to #jio #Apple #iphone #iOS https://t.co/il1ugjIbwV
2020-02-11 10:06:55,"This is @VodafoneAU #nbn speed
and i pay 77$ per month for this shit
#speedtest 
#vodafone https://t.co/0AEjlpGRHr"
2020-02-11 09:59:55,"@SatvikSehgal Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 09:41:48,RT @AfricaBizz: #Vodacom Group takes control of #Vodafone #Ghana https://t.co/7miQ1jxxR9 @AfricaBizz https://t.co/av1F8Pza7B
2020-02-11 09:40:48,RT @AfricaBizz: #Vodacom Group takes control of #Vodafone #Ghana https://t.co/7miQ1jxxR9 @AfricaBizz https://t.co/av1F8Pza7B
2020-02-11 09:35:32,@VodafoneIN please address tour faulty recharge system. Post recharge I’m being asked to recharge again to get outgoing calls access ! #Vodafone https://t.co/I5PbrWwTWE
2020-02-11 09:31:25,"@jainvishal88 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 09:28:57,RT @3g4gUK: Operator Watch Blog: Iceland getting ready for the year of 5G - https://t.co/ypLNVdD6zr #3G4G5G #Nova #Siminn #Vodafone #Ericss…
2020-02-11 09:14:54,"""Shopping Made Easy!""
#PhoneCharger Sales Shoppes
Buy the latest #PhoneChargers here!

#Acer #BlackBerry #Casio #Dell #Ericsson #Google #HTC #Huawei #iPhone #Lenovo #LG #Microsoft #Motorola #Nokia #Panasonic #Philips #Samsung #Sony #Tmobile #Vodafone #ZTE

https://t.co/fbRBxQwwzN https://t.co/kugWJQDRsE"
2020-02-11 09:11:20,"All I want is answers to the following questions, 1. What causes the download of these packs? (I haven't subscribed to any of these knowingly) 2. How to unsubscribe these packs? 3. Why Vodafone customer care has no idea about what these packs are?  #Vodafone @VodafoneIN"
2020-02-11 09:10:12,"With #Vodafone #OneNet Business solution, Block Management are confident that their clients will get through to an advisor whatever the type of call; this is not only helping @managetheblock to save money but enabling it with the ability to expand quickly. https://t.co/mnGp5y4rAj https://t.co/aioOocqITv"
2020-02-11 09:05:48,"@BHARATH_VELU_93 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 09:04:18,Get The Sugar Mummy Of Your Dream With These Tips https://t.co/5pHvbqQeL3 #broomchallenge #wotw3 #nasa #NASABROOMchallenge #mahama #SaveHerHeart #ghana #nigeria #india #Pakistan #dumelogives #absa #vodafone #kofi #ejisumanshs #Ejisuman #edem #airbus
2020-02-11 08:59:05,SmartWorld News Podcast – 10 febbraio 2020#pcexpander #cybernews #android #samsung #lg #nokia #huawei #honor #smartphone #apple #iphone #iliad #wind #tre #vodafone #homobile #coopmobile #tim #kenamobile #telefonia https://t.co/sLJHEXrv6m
2020-02-11 08:58:06,RT @Patrick746587: @VodafoneIreland still crap download speeds following being on the phone to #Vodafone tech troubleshooting!  (8:45 pm) h…
2020-02-11 08:57:44,#Vodacom Group takes control of #Vodafone #Ghana https://t.co/7miQ1jxxR9 @AfricaBizz https://t.co/av1F8Pza7B
2020-02-11 08:22:27,"@NikhilNakum5 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 08:14:27,"@Dharamdeep17 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 08:00:31,"#Intel is latest to pull out of Mobile World Congress d #MWC20 ue to #coronavirus fears https://t.co/inRdb4Qasl via @VentureBeat #Telefónica, #Vodafone, #BT and #Orange expected to decide later today"
2020-02-11 07:59:03,"RT @3gaganarora: Do you know the worst service provider of Telecom in Pune, India?  

I know!!! its #Vodafone #vodafoneidea #Pune #Punekars…"
2020-02-11 07:56:00,RT @3g4gUK: Operator Watch Blog: Iceland getting ready for the year of 5G - https://t.co/ypLNVdD6zr #3G4G5G #Nova #Siminn #Vodafone #Ericss…
2020-02-11 07:55:56,RT @3g4gUK: Operator Watch Blog: Iceland getting ready for the year of 5G - https://t.co/ypLNVdD6zr #3G4G5G #Nova #Siminn #Vodafone #Ericss…
2020-02-11 07:55:09,Operator Watch Blog: Iceland getting ready for the year of 5G - https://t.co/ypLNVdD6zr #3G4G5G #Nova #Siminn #Vodafone #Ericsson #Huawei https://t.co/avlVTRFdyv
2020-02-11 07:45:34,"@CreativeBites17 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 07:22:08,@VodafoneIreland still crap download speeds following being on the phone to #Vodafone tech troubleshooting!  (8:45 pm) https://t.co/qWVTV1KJYD
2020-02-11 07:20:03,"requested for PORT my @VodafoneIN connection today and getting calls from them.. 3 times they tried to contact me and all the time, call got disconnected within the second.. 
this is the ""CALL DROP"" reality of #Vodafone services. what @TRAI is doing??"
2020-02-11 06:48:29,"RT @VodafoneIN: @HemanthBilla9 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if t…"
2020-02-11 06:41:30,"Worst network provider #vodafone #idea is... frustrating service all over Nalasopara, Virar."
2020-02-11 06:32:50,"@TohMaiKyaKaruu Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 06:24:25,"@VodafoneIN Urvi...whathappen no response you also face same situation or is this #fu*king Vodafone attitude that no matter what Vodafone does not have power to run business ,once they take money they simply run away ""ye angrez company yesi hi hoti hai""
#BOYCOTT #VODAFONE 
#Vodafonechorhai"
2020-02-11 06:20:52,"@hcbkhan @AdityaBirlaGrp @TRAI Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 06:17:31,"@Idea #vodafoneidea #vodafone Good to see ""What an Idea sirji"" after long time 🙂😊.. network scenario is same for all service providers (including Jio) but good that they are improving slowly.."
2020-02-11 05:48:39,"@naveensudda Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 05:44:40,"Worst solution ever seen:
I got call from Vodafone with rude language, and he said problem is solved,
Now network is more weak than previous time.
Before this at least 1Mb speed was there, now it's less than that not able to surf anything on 4G.
#Vodafone 
#Airtel 
#jio https://t.co/JAqnoW17Aj https://t.co/yvB524LZ7S"
2020-02-11 05:43:22,"@Sachins70720782 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 05:30:40,#Vodafone to lobby #EU member states to water down the #UK @NCSC High Risk Vendor mitigation in #5G Radio Networks set to min 65% and in contradiction with EU states joint toolbox designating Radio Network as sensitive ⁦⁦@n_roettgen⁩ ⁦@LuciaCaudet @guyverhofstadt https://t.co/gry34KS6Wh
2020-02-11 05:29:06,"RT @kamalds: Airtel Delhi has shut down its 3G network in Delhi. So if you own a smartphone without 4G capability, you will have to switch…"
2020-02-11 05:12:37,"@k_s_vijaybalaji Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 05:10:16,RT @AroraBoyLucky: @TheRaviKeshri @Airtel_Presence the same is with #Vodafone and it seems @TRAI has lost its control on them and no more r…
2020-02-11 04:57:16,@TheRaviKeshri @Airtel_Presence the same is with #Vodafone and it seems @TRAI has lost its control on them and no more responsible to monitor such things and take actions.. we are continuously suffering and getting even below of the average speed of 3G in the name of 4G.
2020-02-11 04:44:53,Here’s how to sign up for #Vodafone cheapest data bundle https://t.co/kRlmx7RTVI #4gdatabundles
2020-02-11 04:44:17,"@RoshanMhaske6 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 03:18:06,"@RavinndarB Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-11 02:56:39,"@VodafoneIN Hey guys! Not sure how much did you guys help but got this sms this morning. I didn't opt for this one either.
#vodafone #vodafonescam @TRAI @airtelindia @reliancejio https://t.co/UgamxS9Qqb"
2020-02-11 01:09:52,"Really happy that @JoaqPhoenix won the Oscar for being the best actor, very well deserved award. Most of you must be thinking that I'm late on posting it, well that's because my network provider is @VodafoneIN #Vodafone."
2020-02-10 23:46:55,"✍️...

@airtelindia @Airtel_Presence
@VodafoneIN @Idea @reliancejio,
 You're plan 149/- is leading.
 @bsnl_tt @BSNLCorporate @TRAI

#Hyderabad #Secunderabad
#Mumbai #Delhi #Chennai #Kolkata #Bengaluru #Airtel #Vodafone #Idea #Bsnl #RelianceJio #India
@Nidhi @fayedsouza @ppbajpai https://t.co/Y7h7CmTJVU"
2020-02-10 23:45:24,"@Sumanjh24728604 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 23:13:11,#Connectivity #news 24th to 31st January 2020: #US #ATT #5G #Illinois #grants #broadband #UK #Vodafone #customers #BroadbandNow #survey #pricing #Scotland #Cityfibre #GoogleFiber #NewsSummary #NewsOnTheGo https://t.co/2IE0UfNwjl
2020-02-10 22:44:58,Vodafone. You have screwed up our chances of getting a mortgage thanks to this lie. My wife isn't a Vodafone customer so has no missed payments. Get your chequebook out boys because this is going to cost you ... #Vodafone #MoneySavingExpert #Ofcom https://t.co/kTwG7ePMZr
2020-02-10 22:34:26,"@mainak_eco Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 22:09:40,"RT @pomeinnz: #nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfree…"
2020-02-10 21:47:21,"@styloxkidx Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 21:29:44,"How to fix SMSC Update Error in Android?

See: https://t.co/ncCNJS8Wgq

@isrgrajan #MondayMotivation #IsrgRajan #Airtel #Idea #Reliance #SMS #telecom #Vodafone https://t.co/209bO6CvQK"
2020-02-10 21:16:21,"RT @pomeinnz: #nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfree…"
2020-02-10 21:04:35,@johndumelo1 @BenopaOnyx1 Just want airtime #Vodafone #DM me with the code
2020-02-10 20:59:43,"RT @pomeinnz: #nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfree…"
2020-02-10 20:58:13,"RT @pomeinnz: #nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfree…"
2020-02-10 20:55:00,"I do wonder about the necessity of #5G mobile service when there are still huge swathes of the country with #0G coverage.
How about addressing that before implementation of even more irrelevant services? #O2 #Vodafone #Three #EE"
2020-02-10 20:50:24,"RT @pomeinnz: #nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfree…"
2020-02-10 20:50:01,"RT @pomeinnz: #nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfree…"
2020-02-10 20:48:34,"RT @pomeinnz: #nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfree…"
2020-02-10 20:46:31,"#nzpol 
#Wellington 
#TaikaWaititi 
@simonjbridges 
#NewZealand 
#turnardurn 
#parttimepm
#vodafone
@SaintDamienNZL 
@nznfreez 
@NZStill 
@NZBirder 
@NZStuff 
@NZNationalParty 
@NzQuestion 
@RealNZParty 

NZ passes info to Obama in order to spy on @realDonaldTrump https://t.co/PzpBQaqK4R"
2020-02-10 20:32:13,"@veer_s_chauhan Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 20:20:21,"#vodafone After 25 years with you the last call was so poor it’s time for a change! Poor deal, then undercutting this still a poor deal (ethical?!), rude staff, long hold times and then a pretend manager followed by being hung up on!Truly useless!
#appalling #pukonitsway"
2020-02-10 20:19:40,"#Vodafone can you please stop sending me messages, when I send stop SMS yiu text back saying you don't understand."
2020-02-10 20:02:50,"RT @kadri_rizwan: MC, MB, BC, Fu*k Network Hope u understand such Language!! @VodafoneIN
@VodafoneIN #Vodafone"
2020-02-10 19:29:02,"@ChetanRakhunde Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 19:13:03,#Vodafone have had yet another ad banned for making misleading claims. Read more here: https://t.co/tYaJQE2DBE #5G #mobile #UnlimitedData https://t.co/iWEiZceyh8
2020-02-10 19:03:39,a #pug is more loyal than its #Vodafone
2020-02-10 18:46:41,"@DassSubho Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 18:20:52,"@VodafoneIN Please solve your issues out! This is the nth no of time my balance got deducted. Twice in a week to be precise. 

Pathetic! Absolutely Pathetic! #vodafoneindia #vodafone"
2020-02-10 18:19:45,@eir Not available. No service in my area. Had a service 10 years ago. Fibre is 50 metres from the house but #eir #Vodafone won't connect.
2020-02-10 18:12:54,"@Loveiseverywh13 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 18:07:47,"@JioCare I suffer a lot with net speeds when travelling via train and in tier 3 cities...This sucks a lot and hampers my work.. Whereas @VodafoneIN works well in such conditions

What to do ? I need constant net connectivity

#jio
#Vodafone"
2020-02-10 18:00:47,"@BhagyeshTonape Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 17:55:27,"@shashank_1200 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 17:48:55,"@nilesh_s01 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 17:47:57,Hello sir please solution my complain #vodafone  @VodafoneIN @VodafoneGroup @VodafoneGroup
2020-02-10 17:35:22,"MC, MB, BC, Fu*k Network Hope u understand such Language!! @VodafoneIN
@VodafoneIN #Vodafone"
2020-02-10 17:28:12,"@Airtel_Presence  also following #vodafone.  Poor internet , and call is disconnecting in between. Data speed is like helll. #Airtel also planning to force customers to port on other netwrks."
2020-02-10 17:17:44,It will take #Vodafone 5 years and around 200 million euros to remove #Huawei from the core of Vodafone's #mobile networks. Does core mean partial but not the whole network? @paulsandle https://t.co/v0RO9kMvC4
2020-02-10 17:05:47,Vodafone has taken my both numbers in DM and almost 3 days have passed! I am wondering have these people taken it seriously or just killing the time! @VodafoneIN #vodafone #vodafonesucks #Vodafonedown
2020-02-10 16:58:31,"@Riteshgohil09 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 16:56:41,"@67alikothi Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 16:27:24,"@Dheerajgod Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 16:23:43,"@varadvinayakk Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 16:04:57,"@gmoney04665908 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 16:00:00,"#Vodafone wins ‘Best #Investor Relations’ award yet again
https://t.co/4Ze7Q24hd6"
2020-02-10 15:58:24,"Experiencing REALLY REALLY BAD SERVICE OF @VodafoneIN @Idea WORST SERVICE PROVIDER EVER 
Hey people don’tgo for this service provider if you want to make emergency calls to someone it won’t work or call will not connect or break in between #bad #mobile #service #idea #vodafone"
2020-02-10 15:47:56,"@BhaveshDedhia6 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 15:46:52,"@DodiyaHv Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 15:36:40,"@VodafoneIN @VodafoneGroup 
Is been a decade using #vodafone services but since last year your service have gone bad to worst"
2020-02-10 15:28:27,"@yomaddyboy Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 14:57:57,"@pk11181 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 14:56:57,"@SanjayRawWatt Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 14:54:57,"@VikasMi Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 14:41:59,"@Raj345Raj Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 14:41:58,"@dilipksingh07 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 14:36:57,"@MayhemKing3 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 14:30:06,RT @QubitiLtd: Up your game with business mobile - see how mobile telecoms built for business can help you defeat the competition - https:/…
2020-02-10 13:38:27,"@Himansh42732045 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 13:34:14,"@VodafoneIN bug or network optimisation strategy 🤔

When your device is on #Vodafone #4G #VoLTE &amp; if incoming call comes, then Vodafone automatically rejects it after 3 rings &amp; when caller dials it again then #Vodafone routes this call through downgraded #3G or #2G network."
2020-02-10 13:09:03,"""Winning takes precedence over all. There’s no grey area. No almosts.” —Kobe #Bryant. Congratulations to all our monthly competition winners on being best practice superheroes at our Dublin hub. #Vodafone #Business #DigitalSales #Sales #SocialSelling #Winning #ModayMotivation https://t.co/geaVUJIY9m"
2020-02-10 13:06:39,@TheDeshBhakt @NewsNationTV Btw u still use #vodafone 🤣🤣.
2020-02-10 13:00:25,"#Vodafone #Idea to offer postpaid services exclusively under #VodafoneRED brand
@VodafoneIN @Idea
 https://t.co/26p6ARzc7T"
2020-02-10 12:41:59,"@VodafoneIN When are you planning to callback, after I get frustrated and give in? Such a ridiculous customer support indeed, probably the reason Vodafone had to merge with Idea is because of the agents like you sitting behind the desk and harassing their customers #Vodafone #vodafoneidea"
2020-02-10 12:15:35,RT @QubitiLtd: Up your game with business mobile - see how mobile telecoms built for business can help you defeat the competition - https:/…
2020-02-10 12:13:53,"Which Service You Use? 
#speednet #internetspeed #jio #vodafone #idea #bsnl #mtnl #airtel 
@amitbhawani @beebomco @AmreliaRuhez @stufflistings https://t.co/CjhPhGRMPq"
2020-02-10 12:08:40,"Up your game with business mobile - see how mobile telecoms built for business can help you defeat the competition - https://t.co/VTHfVa8u6P

#jointheq #dumfries #carlisle #glasgow #edinburgh #businessmobile #telecoms #o2 #vodafone #ee #gamma https://t.co/9A7bIZ0TMs"
2020-02-10 12:05:58,"@adarshgupta1212 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 11:49:01,"Business &amp; Finance Awards 2019: Anne O’Leary, CEO of Vodafone, reflects on winning Business Person of the Year https://t.co/XXhoY6rIRu  #vodafone #business #finance #awards #ceo #success #motivation https://t.co/4zskFa3Grt"
2020-02-10 11:43:10,@BlackAnth11 @ThreeUK Loool useless network 🤣😂 .. switched to the badman network now #vodafone
2020-02-10 11:25:53,"@VodafoneIN @jagograhakjago @consaff 
 #Vodafone  Online Order ID: DCHD23012088116 dated 23 Jan 2020. Promised delivery 24 Jan 2020. SIM neither delivered as promised nor money refunded. Did multiple follow-up. Asking to wait; no result. #Vodafone cheated me."
2020-02-10 11:25:36,"@v1shky Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 11:12:25,"@NVK_Shrivastava Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 11:04:38,"@Souravdas2002 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 11:02:48,"@VodafoneIN really frustrating,am getting a call &amp; just getting an update that you have not received one of our calls and complained got close, we r reopening your complain,just for this i received the call not #vodafone enough patience no resolution, i wil now show u wat an escalation means https://t.co/wu7dGsh9cB"
2020-02-10 11:02:46,"@reliancejio 
What is wrong with your internet?

Seems like now you are also giving a tough competition to other networks.
@Airtel_Presence  @VodafoneIN 

#jiojoinsothers
#jio
#airtel
#vodafone"
2020-02-10 10:20:50,"@vipinbjain Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 10:19:52,"@Mehrasiddhi26 Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 10:01:08,"Jio Best Plan 2020 | Jio Best Plan | Jio Best Offer | Best Jio Recharge Offer | Jio New Plans 2020

Video link - https://t.co/AFTjDSLP6W

#jio #reliance #plan #recharge #iuc #airtel #vodafone #idea… https://t.co/Sl70jhEDkb"
2020-02-10 09:54:34,"@VodafoneIN @TRAI Again I get a call from Anjali(8652900102) who claimed she is from Vodafone social media team, who had no clue at all on what is the issue! Don't keep calling to disturb me/waste my time. Go through the tweets and give a resolution here itself. #Shame #Vodafonedown #Vodafone"
2020-02-10 09:32:14,"Jio Best Plan 2020 | Jio Best Plan | Jio Best Offer | Best Jio Recharge Offer | Jio New Plans 2020

Video link - https://t.co/AFTjDSLP6W

#jio #reliance #plan #recharge #iuc #airtel #vodafone #idea #abhishekanand4u #learnandearn #tips #tutorials https://t.co/iGVnrL3VfB"
2020-02-10 09:29:47,"@prafulkumart Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 09:27:16,"@youbroadband worst ever customer service experience.
I have registered a complian in October 19 till this data not resolve.
#vodafone"
2020-02-10 09:18:27,"@MJRashmi Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 09:13:27,"@capt_critic Hi! We’ve not received any response from your end. Hence, we're closing the case. Please get back to us if the issue still persists. Regards, #Vodafone"
2020-02-10 09:08:57,Vodafone Introduces Rs 499 Recharge Plan and Modified Rs 555 Plan #Vodafone #VodafoneRechargePlan https://t.co/9lBkmlfn7W
2020-02-10 09:08:01,"I'm getting new internet tomorrow - which, if you haven't had very good internet for some time (yeah, I know) is a pretty big deal. Am I sad to be excited? Here's some work I did for my new supplier #vodafone 
Have a good week everyone! #everyoneagency #snydernewyork https://t.co/NBCXIoYZXg"
2020-02-10 08:57:56,Want to know how #5G can help solve some of your #business challenges? Discover in this @VodafoneUKBiz article: #5Gamechanger #vodafonebusiness #businesschallenges #vodafone #sme https://t.co/Ysvpdii9WG https://t.co/xqxnt7PwGS
